,system:index,classification,Lat,Lon,B2,B3,B4,B8
695,695,1,-1.196160477547888,36.945449623374,2320.875,2130.5,2069.3333333333335,2001.6666666666667
696,696,5,-1.205524642488821,36.98462430033084,1996.5416666666667,1816.625,1715.125,1746.8333333333333
697,697,5,-1.2204031551469732,36.960990214220416,2419.9166666666665,2172.25,2075.75,2103.4166666666665
698,698,2,-1.1728137692358886,36.94752268512864,1996.5416666666667,1775.875,1666.5416666666667,1730.0
699,699,2,-1.212670044878759,36.94977513450906,1793.2083333333333,1602.875,1578.4583333333333,1491.2916666666667
700,700,2,-1.1777424951079791,36.94301291648188,1760.75,1579.3333333333333,1504.1666666666667,1473.1666666666667
701,701,1,-1.2095159845646983,36.91523229859911,2505.75,2263.3333333333335,2170.6666666666665,2180.3333333333335
702,702,2,-1.2185831879729006,36.91647721637099,2704.6666666666665,2489.5833333333335,2373.4166666666665,2423.4166666666665
703,703,2,-1.1877531047331191,36.96713624684531,1723.625,1572.4166666666667,1515.4166666666667,1435.4583333333333
704,704,2,-1.2070954134240708,36.947989594394045,2223.125,2010.375,1922.9583333333333,1909.6666666666667
705,705,1,-1.198849674934826,36.95556109575097,2081.9583333333335,1907.5,1819.0,1752.2083333333333
706,706,5,-1.1843398914479712,36.95174373538738,2043.4583333333333,1886.875,1806.5416666666667,1790.2083333333333
707,707,5,-1.2037672822497836,36.94460065993736,2008.375,1800.3333333333333,1706.3333333333333,1700.8333333333333
708,708,5,-1.1936145948334134,36.96205441287838,1788.625,1640.5416666666667,1563.8333333333333,1499.6666666666667
709,709,2,-1.2123344314097324,36.966494326301856,2550.2916666666665,2249.3333333333335,2141.3333333333335,2228.875
710,710,3,-1.210535920624536,36.91112858289583,2565.75,2416.25,2335.0,2354.1666666666665
711,711,5,-1.2200464422369526,36.94598343536982,1760.7916666666667,1487.625,1367.5,1407.375
712,712,2,-1.2202006602063673,36.92860002796565,2025.1666666666667,1935.5,1969.25,1788.6666666666667
713,713,0,-1.21858743229285,36.91733509982537,2667.9166666666665,2548.4166666666665,2517.75,2414.3333333333335
714,714,2,-1.211550628378454,36.9490488557885,1877.75,1738.75,1673.75,1606.125
715,715,1,-1.2150132421614697,36.92844900496235,1877.3333333333333,1726.1666666666667,1652.0833333333333,1622.0833333333333
716,716,5,-1.184990403670657,36.95843546894314,2079.9583333333335,1930.2083333333333,1882.9583333333333,1819.0416666666667
717,717,1,-1.226500716892302,36.92241223363295,2238.75,1986.9166666666667,1714.1666666666667,1953.75
718,718,5,-1.216854485869468,36.96272667380752,2021.375,1851.875,1751.5416666666667,1752.625
719,719,5,-1.1989958577092923,36.97616808107409,2747.0833333333335,2469.25,2307.2083333333335,2414.5416666666665
720,720,5,-1.194828697185112,36.92898858663228,2296.9166666666665,2017.75,1941.5,1968.8333333333333
721,721,5,-1.2107986049190709,36.94392827225026,1985.3333333333333,1775.75,1707.3333333333333,1673.6666666666667
722,722,2,-1.2140303530707832,36.92606926593757,2020.4166666666667,1833.1666666666667,1755.4166666666667,1749.5
723,723,1,-1.2158906143616424,36.96027884828639,2031.1666666666667,1871.0833333333333,1801.0416666666667,1749.5
724,724,2,-1.187673721648213,36.93731368174231,2077.1666666666665,1928.1666666666667,1838.75,1783.1666666666667
725,725,1,-1.2118128877763992,36.91688970762805,2382.3333333333335,2188.6666666666665,2028.0,2152.75
726,726,0,-1.188197695832979,36.93920668177664,1939.9166666666667,1747.6666666666667,1670.8333333333333,1640.0
727,727,1,-1.2138718836798448,36.929061534525246,1973.5,1836.1666666666667,1769.0,1720.8333333333333
728,728,2,-1.2161968118967308,36.92247883847384,2775.8333333333335,2564.5833333333335,2473.3333333333335,2458.3333333333335
729,729,1,-1.1744468960111485,36.94537662094159,2007.7083333333333,1836.9583333333333,1766.9166666666667,1736.8333333333333
730,730,1,-1.2175198897633432,36.96700067352629,2330.0416666666665,2084.75,1983.3333333333333,2011.0
731,731,5,-1.1737381785974608,36.95580485586993,1627.5,1473.1666666666667,1421.25,1366.0
732,732,0,-1.221058924458284,36.9563489225149,2005.0,1796.125,1740.4166666666667,1731.6666666666667
733,733,1,-1.197492477892246,36.95269912596254,2032.9583333333333,1825.125,1711.8333333333333,1713.0
734,734,1,-1.2167170041190465,36.97088296869063,2822.4166666666665,2600.1666666666665,2467.2083333333335,2521.0
735,735,5,-1.2182489230056022,36.958262028654495,2221.0833333333335,2026.625,1931.5833333333333,1933.2083333333333
736,736,1,-1.2089417445391857,36.92283896915918,1741.3333333333333,1590.75,1539.25,1511.1666666666667
737,737,1,-1.2263451236178349,36.92529311516833,2566.0,2344.0833333333335,2232.5833333333335,2249.6666666666665
738,738,2,-1.20488825620158,36.93989577411959,2414.3333333333335,2276.5,2214.0,2112.9166666666665
739,739,2,-1.2099554650306954,36.93892768626402,2407.9166666666665,2132.1666666666665,1997.5,2043.1666666666667
740,740,5,-1.2089605909417902,36.942690817615535,2223.5,1926.0833333333333,1824.4166666666667,1858.5
741,741,0,-1.1836539459623436,36.93578864489606,1916.0833333333333,1685.6666666666667,1582.6666666666667,1597.25
742,742,0,-1.1991168525906992,36.919007933252615,2170.5833333333335,1910.1666666666667,1830.25,1810.9166666666667
743,743,5,-1.1800200189548906,36.945681686209966,1792.625,1614.5,1528.6666666666667,1512.7916666666667
744,744,5,-1.2014941830241184,36.93763412172991,2435.25,2244.25,2141.3333333333335,2135.5
745,745,2,-1.2001702043206806,36.95851863451311,1804.5416666666667,1614.375,1496.1666666666667,1505.0833333333333
746,746,2,-1.2082650113272329,36.96846835709571,2436.9583333333335,2293.6666666666665,2185.125,2082.6666666666665
747,747,1,-1.1749684848524249,36.94402298029769,1835.8333333333333,1639.5,1529.2083333333333,1560.9583333333333
748,748,2,-1.1963754441271095,36.97465348339264,2369.2083333333335,2109.125,1923.3333333333333,2002.3333333333333
749,749,1,-1.2128513050788172,36.95779874259749,2050.5,1725.0833333333333,1573.25,1686.6666666666667
750,750,0,-1.2072605353905754,36.94121909586311,1961.75,1710.0,1636.3333333333333,1637.5
751,751,1,-1.2077269450239978,36.94137925991325,2059.5,1777.8333333333333,1630.0,1703.1666666666667
752,752,2,-1.2094160874073996,36.92687579205602,2254.25,2054.1666666666665,1905.5,1983.0
753,753,2,-1.222592488601838,36.91375483560312,2593.5,2356.3333333333335,2250.25,2288.1666666666665
754,754,2,-1.1892186871129689,36.94276315368352,2344.75,2110.6666666666665,2030.3333333333333,2021.25
755,755,2,-1.1939860625455383,36.94733344906041,2371.25,2124.625,2042.2916666666667,2031.5833333333333
756,756,3,-1.216340833863296,36.919624586525146,2886.4166666666665,2611.0833333333335,2496.9166666666665,2533.5
757,757,1,-1.213255904412078,36.93112968451755,1755.8333333333333,1545.3333333333333,1481.9166666666667,1464.9166666666667
758,758,1,-1.2099616907075177,36.90401277185211,2359.9166666666665,2084.1666666666665,1931.0833333333333,1981.3333333333333
759,759,2,-1.2040567461656708,36.92163239937338,2346.4166666666665,2178.0833333333335,2095.75,2049.3333333333335
760,760,5,-1.2063543197915296,36.979846190848285,2461.0833333333335,2321.2083333333335,2484.5,2194.0833333333335
761,761,3,-1.2124422788453175,36.99038768119458,1650.2916666666667,1443.9166666666667,1375.4583333333333,1422.0833333333333
762,762,1,-1.2111900343494812,36.93957817678291,2214.0833333333335,1977.4166666666667,1885.75,1889.1666666666667
763,763,2,-1.2088339792747402,36.91891675094607,2317.8333333333335,2056.5,1892.5,1989.5833333333333
764,764,3,-1.1801070799957794,36.96264327645474,1584.8333333333333,1379.9583333333333,1297.5416666666667,1292.7083333333333
765,765,5,-1.2040800863552876,36.97646508981231,3256.375,2984.125,2797.0416666666665,2823.5
766,766,2,-1.2155028628074758,36.926022929909024,2025.8333333333333,1900.5,1761.4166666666667,1794.0833333333333
767,767,1,-1.217389080518816,36.909259656309246,1622.0833333333333,1542.4166666666667,1519.0833333333333,1411.1666666666667
768,768,2,-1.2002695461389916,36.96468226999,2403.3333333333335,2202.8333333333335,2147.0416666666665,2069.5
769,769,2,-1.206225189424629,36.964227094434015,3067.5833333333335,2778.2083333333335,2634.5833333333335,2643.1666666666665
770,770,5,-1.2192354497572289,36.94700954350069,1915.0,1708.0,1627.4583333333333,1617.75
771,771,1,-1.2082315088354416,36.94549683946608,2147.375,1909.0416666666667,1790.0416666666667,1816.7083333333333
772,772,1,-1.2049277756898038,36.95621671011774,2562.0833333333335,2369.9583333333335,2273.5,2257.25
773,773,2,-1.181499332898741,36.94647255362575,1874.0416666666667,1693.3333333333333,1598.8333333333333,1595.7083333333333
774,774,5,-1.1751983690849834,36.94299851489202,1813.5833333333333,1541.0,1438.1666666666667,1475.75
775,775,1,-1.1789433493242345,36.94029913742559,1765.75,1574.8333333333333,1496.75,1486.75
776,776,0,-1.1920700224746348,36.94090355414743,2721.3333333333335,2410.0,2219.0833333333335,2358.5833333333335
777,777,3,-1.192471809913764,36.96255042332235,1843.7083333333333,1607.5,1524.4166666666667,1515.625
778,778,2,-1.2097837603063355,36.96563516222083,2536.5416666666665,2326.8333333333335,2188.875,2203.4583333333335
779,779,1,-1.2197372986145278,36.96904512288535,2482.6666666666665,2259.7083333333335,2178.7083333333335,2146.4166666666665
780,780,1,-1.205024052183552,36.91349837951118,2817.8333333333335,2542.6666666666665,2451.8333333333335,2479.8333333333335
781,781,1,-1.2010412211307562,36.92033888466536,2807.9166666666665,2535.4166666666665,2380.25,2409.5
782,782,2,-1.188563508573729,36.932001411049,2178.3333333333335,1943.9166666666667,1811.75,1877.75
783,783,2,-1.218683727800082,36.91280668445933,2341.25,2154.0,2058.25,2038.0
784,784,5,-1.206951682768408,36.924126986811046,1908.5,1706.9166666666667,1631.5,1627.4166666666667
785,785,5,-1.2009096038642324,36.959515972904086,2282.625,2073.9583333333335,1979.1666666666667,1919.1666666666667
786,786,5,-1.199986538024746,36.94988181672653,1938.5416666666667,1793.2083333333333,1737.75,1668.1666666666667
787,787,5,-1.198919465781561,36.93282636050072,1994.1666666666667,1898.5,1870.4166666666667,1780.9166666666667
788,788,5,-1.1724141573733384,36.95134568631142,2272.7916666666665,2038.0833333333333,1931.5,1983.4583333333333
789,789,1,-1.2057092438212496,36.92767006874062,2238.0833333333335,2037.1666666666667,1958.0833333333333,1943.9166666666667
790,790,2,-1.169105052732862,36.95633570095955,1820.75,1614.625,1558.9583333333333,1538.0416666666667
791,791,5,-1.2085196297403142,36.972890220473104,2925.9166666666665,2734.5833333333335,2644.75,2619.0833333333335
792,792,5,-1.2233705403575106,36.93892161490098,1724.25,1558.5833333333333,1502.0,1484.5833333333333
793,793,5,-1.2195682792592988,36.95289695739673,1496.3333333333333,1305.3333333333333,1211.0833333333333,1211.625
794,794,1,-1.2003675910572114,36.92601735443552,2512.6666666666665,2197.75,2042.8333333333333,2165.5
795,795,5,-1.2207093852085729,36.96211943645242,2390.75,2303.7083333333335,2277.4583333333335,2134.875
796,796,2,-1.208397430876759,36.92644464506985,2245.5,2043.5833333333333,1969.6666666666667,1985.0
797,797,0,-1.182823727189648,36.96276288681613,1550.7916666666667,1414.75,1369.75,1293.5833333333333
798,798,2,-1.1862065225053564,36.94785578012487,2245.0416666666665,2044.9166666666667,1960.9583333333333,1943.6666666666667
799,799,5,-1.173068590137114,36.94713844836339,1898.9166666666667,1792.5,1744.25,1693.75
800,800,0,-1.1963320573785303,36.97298787216532,1926.2083333333333,1719.5416666666667,1630.7916666666667,1598.0416666666667
801,801,2,-1.1982106673437911,36.96801774993212,1923.9583333333333,1804.375,1755.8333333333333,1645.7083333333333
802,802,5,-1.205109207961571,36.95253450262518,2308.8333333333335,2032.8333333333333,1899.4166666666667,1950.875
803,803,5,-1.1771855374018172,36.9548904084096,2160.1666666666665,1951.8333333333333,1888.5416666666667,1849.5
804,804,2,-1.2101581562237294,36.91869397127091,2022.0833333333333,1841.75,1765.6666666666667,1753.3333333333333
805,805,5,-1.2072797196108864,36.98250404544744,2605.75,2436.0833333333335,2349.625,2292.3333333333335
806,806,5,-1.197169159210192,36.97718667296789,2648.4166666666665,2351.25,2208.875,2342.4583333333335
807,807,5,-1.2183440087084263,36.95846699787472,2251.2916666666665,2045.125,1949.375,1966.9583333333333
808,808,5,-1.2179806332268026,36.96788865241781,2537.6666666666665,2400.375,2260.625,2258.25
809,809,0,-1.2155569454393769,36.9558208643231,1659.2916666666667,1491.375,1436.2916666666667,1380.2083333333333
810,810,3,-1.2093317469908509,36.91231445892225,2607.0833333333335,2404.0833333333335,2346.0,2300.0833333333335
811,811,2,-1.2154655380183337,36.93185989317888,1685.8333333333333,1496.3333333333333,1406.8333333333333,1410.6666666666667
812,812,5,-1.177335873589106,36.95678350158482,1661.0833333333333,1660.0416666666667,1661.0,1495.7916666666667
813,813,5,-1.2052573506350162,36.972640805966,2860.75,2589.875,2496.75,2441.2083333333335
814,814,1,-1.2164507750080935,36.90694558592008,1704.3333333333333,1495.5833333333333,1396.4166666666667,1375.4166666666667
815,815,5,-1.1800136105316843,36.94690259083913,1906.875,1693.625,1608.9166666666667,1586.4583333333333
816,816,0,-1.2198332076673517,36.91378787174514,2199.9166666666665,1971.5833333333333,1861.6666666666667,1909.5833333333333
817,817,5,-1.2009331857310723,36.98224896209109,3138.9166666666665,2934.9166666666665,2801.9583333333335,2790.5833333333335
818,818,5,-1.1887707631790387,36.96823728523749,1852.875,1627.1666666666667,1542.3333333333333,1541.2916666666667
819,819,2,-1.2112064393825062,36.95157063546085,1755.4583333333333,1579.5833333333333,1484.2083333333333,1481.25
820,820,1,-1.196136400875584,36.92510653822606,2133.1666666666665,1829.5,1718.6666666666667,1763.8333333333333
821,821,1,-1.215741796778969,36.9652729494114,2212.3333333333335,2011.0833333333333,1926.25,1932.1666666666667
822,822,2,-1.1893813401204651,36.93036935062764,2084.0,1952.9166666666667,1891.1666666666667,1823.4166666666667
823,823,5,-1.196444858687004,36.95835113484542,1786.6666666666667,1581.375,1498.0416666666667,1473.7916666666667
824,824,1,-1.2106260215155935,36.96251475267944,2087.0,1969.6666666666667,1907.8333333333333,1802.125
825,825,5,-1.1952409061258993,36.97400169358493,2108.8333333333335,1890.5,1773.3333333333333,1763.75
826,826,0,-1.1927980226470372,36.94006953124575,2568.25,2362.0833333333335,2264.3333333333335,2273.75
827,827,5,-1.223642920506121,36.92316937101538,2206.1666666666665,1972.5833333333333,1932.9166666666667,1867.9166666666667
828,828,5,-1.2152503539941062,36.97973410813771,2348.25,2059.75,1961.0833333333333,1974.7916666666667
829,829,2,-1.1909561753795628,36.93695429182546,2365.4166666666665,2126.25,2021.9166666666667,2044.6666666666667
830,830,5,-1.1858139499850715,36.95953495094295,1912.4166666666667,1770.7083333333333,1780.8333333333333,1628.875
831,831,2,-1.220924126299281,36.92264658811785,2319.1666666666665,2131.0,2034.4166666666667,2026.6666666666667
832,832,3,-1.2236638775483706,36.91816724450545,2533.1666666666665,2258.0,2120.75,2215.5
833,833,5,-1.180158436748565,36.95374263079641,2025.5833333333333,1723.4583333333333,1652.625,1705.5833333333333
834,834,3,-1.18572195412466,36.95467356310039,1947.875,1818.7916666666667,1748.75,1688.375
835,835,2,-1.180291590161202,36.9475889244416,1823.875,1661.125,1606.3333333333333,1551.3333333333333
836,836,1,-1.212500424137397,36.9752199779793,2777.0833333333335,2579.5833333333335,2469.1666666666665,2460.375
837,837,2,-1.1977912961002284,36.930841414045496,1701.3333333333333,1611.5833333333333,1577.6666666666667,1479.0833333333333
838,838,3,-1.1809104352057722,36.95290412979492,1673.0416666666667,1485.1666666666667,1422.875,1410.1666666666667
839,839,1,-1.220546404645828,36.91733802645968,2793.4166666666665,2558.0833333333335,2425.8333333333335,2455.1666666666665
840,840,3,-1.195286061204887,36.97054386941309,1890.875,1687.0833333333333,1610.875,1576.2083333333333
841,841,3,-1.1974516852928854,36.96416322707172,2284.25,2040.875,1915.9583333333333,1942.0833333333333
842,842,2,-1.1880856018387855,36.934527701092605,2031.5833333333333,1844.0833333333333,1753.5833333333333,1729.0
843,843,1,-1.2061319958855945,36.9378955257715,2693.3333333333335,2490.4166666666665,2408.9166666666665,2346.1666666666665
844,844,5,-1.2117208692454264,36.94699383951178,2111.5833333333335,1982.5,1930.375,1838.25
845,845,2,-1.2062798391757046,36.96377006414538,2870.2083333333335,2459.2916666666665,2177.2083333333335,2395.75
846,846,0,-1.1826807492273372,36.96257114470337,1596.7916666666667,1457.25,1357.75,1339.1666666666667
847,847,2,-1.2193878114007235,36.92644578288323,2266.5,2035.4166666666667,1971.6666666666667,1938.6666666666667
848,848,2,-1.2055894633178827,36.97895640180239,2678.2083333333335,2492.5,2512.5416666666665,2332.0416666666665
849,849,2,-1.1975026368954698,36.94402952175585,2470.8333333333335,2249.0833333333335,2145.9166666666665,2131.75
850,850,5,-1.212827197188649,36.98999431140605,1579.875,1629.4583333333333,1832.8333333333333,1436.3333333333333
851,851,5,-1.1719870191273307,36.95092778492835,2276.3333333333335,2067.6666666666665,1971.875,1981.8333333333333
852,852,1,-1.2056475034164933,36.93490042019021,1945.4166666666667,1766.1666666666667,1655.4166666666667,1633.4166666666667
853,853,5,-1.221744766029439,36.9544498241929,1961.7916666666667,1621.4583333333333,1443.875,1615.3333333333333
854,854,1,-1.205105942405415,36.95908640688312,2954.875,2671.0833333333335,2539.9583333333335,2566.9583333333335
855,855,1,-1.216778328822705,36.95575462262338,1714.6666666666667,1584.1666666666667,1495.1666666666667,1483.9583333333333
856,856,1,-1.2213991764906682,36.91563985403025,2565.6666666666665,2339.8333333333335,2245.6666666666665,2263.9166666666665
857,857,1,-1.2134460088926264,36.91803472158936,2654.75,2449.9166666666665,2384.5,2379.1666666666665
858,858,1,-1.20112224603503,36.92899388115334,2493.9166666666665,2277.9166666666665,2140.0,2228.1666666666665
859,859,5,-1.1990820317587594,36.97653162535222,2752.875,2557.2083333333335,2441.75,2450.9166666666665
860,860,2,-1.208878074110153,36.97407169387953,2813.1666666666665,2506.3333333333335,2496.0833333333335,2431.75
861,861,2,-1.2089337836792693,36.929723416610535,1947.9166666666667,1740.5,1548.25,1694.0833333333333
862,862,5,-1.1867731301274984,36.950750373274765,1919.9166666666667,1683.8333333333333,1598.9583333333333,1638.125
863,863,1,-1.2154045637758728,36.92685925690903,2183.0833333333335,2028.8333333333333,1969.0833333333333,1916.0833333333333
864,864,1,-1.19223382766898,36.94853621920044,2620.4583333333335,2366.4166666666665,2217.8333333333335,2290.4583333333335
865,865,5,-1.2128548605693068,36.97593063234248,2641.6666666666665,2416.8333333333335,2357.1666666666665,2306.2916666666665
866,866,5,-1.217995241699745,36.94910099302327,1852.6666666666667,1649.9583333333333,1571.5833333333333,1537.0416666666667
867,867,1,-1.1987112987103652,36.95003713477004,2133.4166666666665,1882.2916666666667,1722.875,1809.0416666666667
868,868,5,-1.1955876648670865,36.962386661153424,1756.2083333333333,1554.5,1471.625,1449.0833333333333
869,869,1,-1.214135992566724,36.92983691188876,1897.3333333333333,1704.5,1590.75,1638.0833333333333
870,870,3,-1.2115901587855806,36.929828644497015,1888.5,1711.6666666666667,1655.4166666666667,1649.0833333333333
871,871,5,-1.2079962754743534,36.93529544999968,2472.9166666666665,2265.5,2170.5833333333335,2181.0
872,872,3,-1.1775872557524474,36.94432141872454,1735.25,1583.9583333333333,1521.5,1470.3333333333333
873,873,2,-1.188016875120678,36.92778504682057,1962.4166666666667,1862.75,1861.25,1707.6666666666667
874,874,5,-1.2016478721511248,36.95289444704928,2122.5,1945.3333333333333,1900.7916666666667,1851.5
875,875,1,-1.1810890834544556,36.95942099935857,1637.375,1488.125,1466.8333333333333,1369.0833333333333
876,876,5,-1.1774140183049795,36.94564683376864,1676.125,1507.7083333333333,1444.0,1395.375
877,877,1,-1.2191271342928585,36.93590075643553,2121.8333333333335,1896.8333333333333,1832.5,1818.5
878,878,1,-1.1978087380727245,36.922121749759214,2486.25,2262.9166666666665,2166.25,2145.5833333333335
879,879,5,-1.2120103643611972,36.94155132811912,1737.25,1590.3333333333333,1569.8333333333333,1455.75
880,880,1,-1.1778089805003875,36.94842207233878,1878.25,1691.9583333333333,1601.0416666666667,1592.3333333333333
881,881,2,-1.203749389928345,36.95710806205582,2260.7083333333335,2095.3333333333335,1994.875,1950.0833333333333
882,882,5,-1.221488282415285,36.95356051693375,1786.875,1569.375,1478.4166666666667,1470.875
883,883,5,-1.211272837757242,36.91702115406248,2054.75,1977.75,1934.75,1872.9166666666667
884,884,5,-1.224171261550453,36.93598111583003,1819.0,1639.9166666666667,1688.8333333333333,1571.6666666666667
885,885,3,-1.1788796521735854,36.96582500793868,1576.6666666666667,1392.625,1312.1666666666667,1283.5833333333333
886,886,2,-1.2135802396365776,36.937516401985285,2091.5833333333335,1802.75,1733.6666666666667,1797.5
887,887,5,-1.2133222355998208,36.98060512145327,2337.125,2216.25,2177.0833333333335,2074.9166666666665
888,888,1,-1.2100932392076933,36.92958693762343,2007.1666666666667,1778.0,1677.8333333333333,1723.5
889,889,1,-1.1926930542201266,36.9529681530251,2124.625,1945.9166666666667,1928.875,1825.0833333333333
890,890,1,-1.2200524075744663,36.93403578942527,1914.8333333333333,1724.9166666666667,1653.0833333333333,1621.8333333333333
891,891,2,-1.2169570267765504,36.91036868444061,1951.5,1730.0833333333333,1557.3333333333333,1661.5833333333333
892,892,2,-1.210028073060078,36.94545597302159,2101.8333333333335,1863.7083333333333,1774.0,1769.8333333333333
893,893,1,-1.182506121354291,36.93665806032587,1862.0,1687.5833333333333,1602.9166666666667,1588.0
894,894,5,-1.214149203827564,36.981628413610174,2416.2083333333335,2170.4583333333335,2084.625,2096.0
895,895,2,-1.20809360486603,36.92131623079111,1732.8333333333333,1532.5833333333333,1505.8333333333333,1476.6666666666667
896,896,1,-1.2075189092122312,36.92951972029835,2109.6666666666665,1989.4166666666667,1953.5,1864.75
897,897,1,-1.189888690798316,36.96583067296661,1781.5833333333333,1587.7083333333333,1498.875,1472.375
898,898,5,-1.2086103854974892,36.982017603540136,2789.8333333333335,2609.5833333333335,2520.2916666666665,2465.125
899,899,1,-1.2009778997280716,36.9236545824274,2450.1666666666665,2193.0833333333335,2081.0833333333335,2085.3333333333335
900,900,1,-1.211923544060323,36.90887320024028,2479.75,2262.0,2176.3333333333335,2150.3333333333335
901,901,3,-1.1878908421691914,36.945631969015714,2418.7083333333335,2188.1666666666665,2060.0,2094.6666666666665
902,902,2,-1.207474040199075,36.93306800631055,1803.3333333333333,1689.0,1611.8333333333333,1590.3333333333333
903,903,5,-1.2049875704065045,36.972108245001806,2823.2083333333335,2580.2083333333335,2430.9583333333335,2440.0833333333335
904,904,3,-1.1830624030765688,36.95528693101619,1937.9583333333333,1748.875,1667.0416666666667,1658.9166666666667
905,905,2,-1.1828710309685804,36.94718763967175,1967.375,1775.125,1702.5833333333333,1659.625
906,906,1,-1.2249198082176662,36.93661729692052,1780.8333333333333,1613.6666666666667,1518.8333333333333,1514.5833333333333
907,907,1,-1.2094591432603583,36.91097018724591,2556.8333333333335,2313.9166666666665,2245.75,2258.25
908,908,2,-1.2060843059508664,36.98220942484655,2194.6666666666665,2096.9583333333335,2152.0833333333335,1936.375
909,909,2,-1.2086150521729948,36.957096259073154,2698.375,2439.875,2338.75,2354.875
910,910,2,-1.2152932216354158,36.97774328252499,2394.0416666666665,2223.5833333333335,2227.125,2089.25
911,911,2,-1.1928122081264902,36.93667686315546,2620.5833333333335,2388.5833333333335,2311.1666666666665,2288.3333333333335
912,912,2,-1.1828864195037656,36.93830456511738,1706.5833333333333,1549.9166666666667,1478.5833333333333,1452.6666666666667
913,913,5,-1.2087775027324406,36.9105360578312,2628.6666666666665,2412.25,2298.25,2345.1666666666665
914,914,2,-1.1935342902761132,36.965611180247954,1933.2083333333333,1759.125,1676.875,1635.1666666666667
915,915,2,-1.2103724176572426,36.91627943853746,1751.8333333333333,1568.6666666666667,1520.4166666666667,1489.3333333333333
916,916,1,-1.202420941304534,36.917564040337226,2374.5,2170.5833333333335,2103.3333333333335,2041.3333333333333
917,917,2,-1.19403978619438,36.958063793991926,1773.4166666666667,1598.75,1506.1666666666667,1472.2916666666667
918,918,2,-1.2266102965291283,36.92277914120693,2133.6666666666665,1871.25,1787.1666666666667,1831.6666666666667
919,919,3,-1.217867718186778,36.91996774934,3078.8333333333335,2811.9166666666665,2673.25,2726.3333333333335
920,920,2,-1.2026885428184089,36.970806675067294,2672.0416666666665,2431.0416666666665,2270.3333333333335,2258.2083333333335
921,921,0,-1.1899725494993407,36.93909660496203,1959.25,1912.5,1950.4166666666667,1727.4166666666667
922,922,2,-1.2015953085742477,36.95955933456215,2558.2916666666665,2378.0416666666665,2215.25,2216.7916666666665
923,923,5,-1.218480254622222,36.92861846011762,1919.5833333333333,1859.8333333333333,1838.6666666666667,1729.0833333333333
924,924,1,-1.217036123105476,36.92854442747559,1794.6666666666667,1646.1666666666667,1560.5,1539.25
925,925,2,-1.2088982492059162,36.92493472039052,1892.0833333333333,1691.75,1624.0833333333333,1590.3333333333333
926,926,2,-1.2066247105205885,36.95964642644544,2862.5416666666665,2610.4583333333335,2537.75,2505.5
927,927,1,-1.1928886257111848,36.92382820875165,2634.1666666666665,2412.9166666666665,2326.25,2302.9166666666665
928,928,5,-1.2157647326197991,36.95005889107889,1894.7916666666667,1683.5,1615.5833333333333,1587.0416666666667
929,929,1,-1.2076164176813402,36.92911187810815,2215.0833333333335,1942.1666666666667,1982.8333333333333,1865.6666666666667
930,930,1,-1.2229259559673331,36.92290226960606,2315.9166666666665,2161.8333333333335,2054.4166666666665,1975.9166666666667
931,931,1,-1.2014684519942211,36.958867170726144,2372.8333333333335,2113.8333333333335,1975.375,1978.0
932,932,5,-1.2158782670068378,36.94563632063271,1836.4583333333333,1658.625,1561.9583333333333,1548.4166666666667
933,933,1,-1.2038422548118335,36.96118203811217,2540.375,2311.7916666666665,2230.875,2163.8333333333335
934,934,5,-1.2099058631811526,36.942306076265496,2058.5833333333335,1751.1666666666667,1594.0,1683.75
935,935,1,-1.2040793638849037,36.93188284018696,1787.3333333333333,1613.75,1539.5833333333333,1539.6666666666667
936,936,2,-1.1855857436237216,36.9313231696544,2181.4166666666665,1904.3333333333333,1762.4166666666667,1835.4166666666667
937,937,1,-1.2157619563924689,36.93287717393565,1642.3333333333333,1491.6666666666667,1384.25,1389.8333333333333
938,938,2,-1.2143804983277684,36.97353374361746,2576.7916666666665,2384.0833333333335,2302.875,2289.6666666666665
939,939,0,-1.199094026295732,36.97846153843779,3014.875,2688.875,2490.5416666666665,2552.0833333333335
940,940,5,-1.1862369254551892,36.94429127699821,1881.375,1680.3333333333333,1610.7916666666667,1581.5416666666667
941,941,5,-1.2118659307547976,36.91779420696456,2123.0,1961.0833333333333,1995.9166666666667,1860.25
942,942,5,-1.211365724454777,36.97937209691839,2361.2083333333335,2126.4166666666665,2073.5833333333335,2009.5
943,943,2,-1.199373381447648,36.95752952663794,1647.0833333333333,1527.125,1564.2916666666667,1380.2916666666667
944,944,2,-1.2126314115915608,36.95285594033145,1864.3333333333333,1705.2916666666667,1595.8333333333333,1627.875
945,945,1,-1.2090886892678074,36.9081706571676,2648.5833333333335,2418.75,2337.0833333333335,2335.4166666666665
946,946,3,-1.1772981139394827,36.94472914461893,1678.625,1507.875,1420.0,1391.0833333333333
947,947,1,-1.1993469878995169,36.97267269377566,2062.6666666666665,1762.375,1643.6666666666667,1653.125
948,948,1,-1.1808597309135034,36.95961233683981,1643.7083333333333,1454.8333333333333,1387.75,1368.8333333333333
949,949,1,-1.2010922643773032,36.95832263397645,2271.2083333333335,2003.5,1878.0833333333333,1899.0833333333333
950,950,5,-1.208138721655907,36.98118021243998,2981.5,2714.4583333333335,2587.2083333333335,2619.25
951,951,5,-1.2071409539830242,36.93247597096267,1869.75,1711.5,1594.25,1613.0833333333333
